id,volume,timestamp,demand_response_id,created_at,updated_at
133,48.365594160816,2016-02-02 18:30:00 +0200,15,2016-02-02 17:47:27 +0200,2016-02-02 17:47:27 +0200
134,40.6955428664443,2016-02-02 18:45:00 +0200,15,2016-02-02 17:47:27 +0200,2016-02-02 17:47:27 +0200
135,34.6723735653279,2016-02-02 19:00:00 +0200,15,2016-02-02 17:47:27 +0200,2016-02-02 17:47:27 +0200
136,14.2096042568839,2016-02-02 19:15:00 +0200,15,2016-02-02 17:47:27 +0200,2016-02-02 17:47:27 +0200
137,39.8713252265586,2016-02-02 19:30:00 +0200,15,2016-02-02 17:47:27 +0200,2016-02-02 17:47:27 +0200
138,41.8213912678296,2016-02-02 19:45:00 +0200,15,2016-02-02 17:47:27 +0200,2016-02-02 17:47:27 +0200
139,13.1286021888291,2016-02-02 20:00:00 +0200,15,2016-02-02 17:47:27 +0200,2016-02-02 17:47:27 +0200
140,26.1293127256173,2016-02-02 20:15:00 +0200,15,2016-02-02 17:47:27 +0200,2016-02-02 17:47:27 +0200
141,10.7360214876631,2016-02-04 12:30:00 +0200,16,2016-02-04 12:26:29 +0200,2016-02-04 12:26:29 +0200
142,48.5546884249568,2016-02-04 12:45:00 +0200,16,2016-02-04 12:26:29 +0200,2016-02-04 12:26:29 +0200
143,23.4740447227686,2016-02-04 13:00:00 +0200,16,2016-02-04 12:26:29 +0200,2016-02-04 12:26:29 +0200
144,46.8350087658999,2016-02-04 13:15:00 +0200,16,2016-02-04 12:26:29 +0200,2016-02-04 12:26:29 +0200
145,43.1426330685646,2016-02-04 13:30:00 +0200,16,2016-02-04 12:26:29 +0200,2016-02-04 12:26:29 +0200
146,36.8543320496423,2016-02-04 13:45:00 +0200,16,2016-02-04 12:26:29 +0200,2016-02-04 12:26:29 +0200
147,36.9832048384347,2016-02-04 14:00:00 +0200,16,2016-02-04 12:26:29 +0200,2016-02-04 12:26:29 +0200
148,37.0197707165627,2016-02-04 14:15:00 +0200,16,2016-02-04 12:26:29 +0200,2016-02-04 12:26:29 +0200
149,49.0750803976731,2016-02-04 14:30:00 +0200,16,2016-02-04 12:26:29 +0200,2016-02-04 12:26:29 +0200
150,17.753681325181,2016-02-04 14:45:00 +0200,16,2016-02-04 12:26:29 +0200,2016-02-04 12:26:29 +0200
151,48.8191230945066,2016-02-04 17:30:00 +0200,17,2016-02-04 17:17:20 +0200,2016-02-04 17:17:20 +0200
152,15.8267041212312,2016-02-04 17:45:00 +0200,17,2016-02-04 17:17:20 +0200,2016-02-04 17:17:20 +0200
153,28.7445683450946,2016-02-04 18:00:00 +0200,17,2016-02-04 17:17:20 +0200,2016-02-04 17:17:20 +0200
154,43.4027985774156,2016-02-04 18:15:00 +0200,17,2016-02-04 17:17:20 +0200,2016-02-04 17:17:20 +0200
155,32.6973055519628,2016-02-04 18:30:00 +0200,17,2016-02-04 17:17:20 +0200,2016-02-04 17:17:20 +0200
156,27.1246960789575,2016-02-04 18:45:00 +0200,17,2016-02-04 17:17:20 +0200,2016-02-04 17:17:20 +0200
157,11.4657354391015,2016-02-04 19:00:00 +0200,17,2016-02-04 17:17:20 +0200,2016-02-04 17:17:20 +0200
158,32.1885288680794,2016-02-04 19:15:00 +0200,17,2016-02-04 17:17:20 +0200,2016-02-04 17:17:20 +0200
159,35.7025855164054,2016-02-04 19:30:00 +0200,17,2016-02-04 17:17:20 +0200,2016-02-04 17:17:20 +0200
160,48.9116108629162,2016-02-04 19:45:00 +0200,17,2016-02-04 17:17:20 +0200,2016-02-04 17:17:20 +0200
161,13.0309411685707,2016-02-05 14:15:00 +0200,18,2016-02-05 14:03:46 +0200,2016-02-05 14:03:46 +0200
162,5.35700468520091,2016-02-05 14:30:00 +0200,18,2016-02-05 14:03:46 +0200,2016-02-05 14:03:46 +0200
163,19.5522145292334,2016-02-05 14:45:00 +0200,18,2016-02-05 14:03:46 +0200,2016-02-05 14:03:46 +0200
164,18.3765608046755,2016-02-05 15:00:00 +0200,18,2016-02-05 14:03:46 +0200,2016-02-05 14:03:46 +0200
165,15.4011319686615,2016-02-05 15:15:00 +0200,18,2016-02-05 14:03:46 +0200,2016-02-05 14:03:46 +0200
166,35.4384841964955,2016-02-05 15:30:00 +0200,18,2016-02-05 14:03:46 +0200,2016-02-05 14:03:46 +0200
167,22.0306222962025,2016-02-05 15:45:00 +0200,18,2016-02-05 14:03:46 +0200,2016-02-05 14:03:46 +0200
168,30.9022055690534,2016-02-05 16:00:00 +0200,18,2016-02-05 14:03:46 +0200,2016-02-05 14:03:46 +0200
169,13.6451364233547,2016-02-05 16:15:00 +0200,18,2016-02-05 14:03:46 +0200,2016-02-05 14:03:46 +0200
170,36.3140544517145,2016-02-05 16:30:00 +0200,18,2016-02-05 14:03:46 +0200,2016-02-05 14:03:46 +0200
171,26.3660726913118,2016-02-05 15:00:00 +0200,19,2016-02-05 14:52:28 +0200,2016-02-05 14:52:28 +0200
172,36.0371557680456,2016-02-05 15:15:00 +0200,19,2016-02-05 14:52:28 +0200,2016-02-05 14:52:28 +0200
173,31.7804084484383,2016-02-05 15:30:00 +0200,19,2016-02-05 14:52:28 +0200,2016-02-05 14:52:28 +0200
174,36.6921638969799,2016-02-05 15:45:00 +0200,19,2016-02-05 14:52:28 +0200,2016-02-05 14:52:28 +0200
175,47.7563935064649,2016-02-05 16:00:00 +0200,19,2016-02-05 14:52:28 +0200,2016-02-05 14:52:28 +0200
176,15.7583885618968,2016-02-05 16:15:00 +0200,19,2016-02-05 14:52:28 +0200,2016-02-05 14:52:28 +0200
177,8.71031665612133,2016-02-05 16:30:00 +0200,19,2016-02-05 14:52:28 +0200,2016-02-05 14:52:28 +0200
178,26.5457976787463,2016-02-05 16:45:00 +0200,19,2016-02-05 14:52:28 +0200,2016-02-05 14:52:28 +0200
179,26.878141602866,2016-02-05 17:00:00 +0200,19,2016-02-05 14:52:28 +0200,2016-02-05 14:52:28 +0200
180,39.6961867825327,2016-02-05 17:15:00 +0200,19,2016-02-05 14:52:28 +0200,2016-02-05 14:52:28 +0200
331,6.51545334531917,2016-04-19 10:30:00 +0300,37,2016-04-19 10:23:42 +0300,2016-04-19 10:23:42 +0300
332,12.7594973257954,2016-04-19 10:45:00 +0300,37,2016-04-19 10:23:42 +0300,2016-04-19 10:23:42 +0300
333,40.3239280268721,2016-04-19 11:00:00 +0300,37,2016-04-19 10:23:42 +0300,2016-04-19 10:23:42 +0300
334,31.5724555031545,2016-04-19 11:15:00 +0300,37,2016-04-19 10:23:42 +0300,2016-04-19 10:23:42 +0300
335,13.624297527651,2016-04-19 11:30:00 +0300,37,2016-04-19 10:23:42 +0300,2016-04-19 10:23:42 +0300
336,46.5362886445058,2016-04-19 11:45:00 +0300,37,2016-04-19 10:23:42 +0300,2016-04-19 10:23:42 +0300
337,30.3120340252803,2016-04-19 12:00:00 +0300,37,2016-04-19 10:23:42 +0300,2016-04-19 10:23:42 +0300
338,48.5289522745028,2016-04-19 12:15:00 +0300,37,2016-04-19 10:23:42 +0300,2016-04-19 10:23:42 +0300
339,31.5517444618861,2016-04-19 12:30:00 +0300,37,2016-04-19 10:23:42 +0300,2016-04-19 10:23:42 +0300
340,44.3041257999017,2016-04-19 12:45:00 +0300,37,2016-04-19 10:23:42 +0300,2016-04-19 10:23:42 +0300
351,47.1469859126587,2016-04-19 10:30:00 +0300,39,2016-04-19 10:25:03 +0300,2016-04-19 10:25:03 +0300
352,45.3524705700827,2016-04-19 10:45:00 +0300,39,2016-04-19 10:25:03 +0300,2016-04-19 10:25:03 +0300
353,46.7244230583166,2016-04-19 11:00:00 +0300,39,2016-04-19 10:25:03 +0300,2016-04-19 10:25:03 +0300
354,41.921370566978,2016-04-19 11:15:00 +0300,39,2016-04-19 10:25:03 +0300,2016-04-19 10:25:03 +0300
355,28.4319594424617,2016-04-19 11:30:00 +0300,39,2016-04-19 10:25:03 +0300,2016-04-19 10:25:03 +0300
356,9.7171729995,2016-04-19 11:45:00 +0300,39,2016-04-19 10:25:03 +0300,2016-04-19 10:25:03 +0300
357,37.715371039137,2016-04-19 12:00:00 +0300,39,2016-04-19 10:25:03 +0300,2016-04-19 10:25:03 +0300
358,34.605044381294,2016-04-19 12:15:00 +0300,39,2016-04-19 10:25:03 +0300,2016-04-19 10:25:03 +0300
359,47.1742104696484,2016-04-19 12:30:00 +0300,39,2016-04-19 10:25:03 +0300,2016-04-19 10:25:03 +0300
360,16.3562293995809,2016-04-19 12:45:00 +0300,39,2016-04-19 10:25:03 +0300,2016-04-19 10:25:03 +0300
371,43.6337010014354,2016-04-19 17:30:00 +0300,41,2016-04-19 17:18:14 +0300,2016-04-19 17:18:14 +0300
372,20.7326549138526,2016-04-19 17:45:00 +0300,41,2016-04-19 17:18:14 +0300,2016-04-19 17:18:14 +0300
373,29.0535854257832,2016-04-19 18:00:00 +0300,41,2016-04-19 17:18:14 +0300,2016-04-19 17:18:14 +0300
374,34.4736858702906,2016-04-19 18:15:00 +0300,41,2016-04-19 17:18:14 +0300,2016-04-19 17:18:14 +0300
375,19.5333691154842,2016-04-19 18:30:00 +0300,41,2016-04-19 17:18:14 +0300,2016-04-19 17:18:14 +0300
376,20.4544558746218,2016-04-19 18:45:00 +0300,41,2016-04-19 17:18:14 +0300,2016-04-19 17:18:14 +0300
377,37.4303226675706,2016-04-19 19:00:00 +0300,41,2016-04-19 17:18:14 +0300,2016-04-19 17:18:14 +0300
378,6.70060229064727,2016-04-19 19:15:00 +0300,41,2016-04-19 17:18:14 +0300,2016-04-19 17:18:14 +0300
379,37.3037086414895,2016-04-19 19:30:00 +0300,41,2016-04-19 17:18:14 +0300,2016-04-19 17:18:14 +0300
380,30.2945561570079,2016-04-19 19:45:00 +0300,41,2016-04-19 17:18:14 +0300,2016-04-19 17:18:14 +0300
391,38.8318446964625,2016-04-20 11:15:00 +0300,43,2016-04-20 11:00:20 +0300,2016-04-20 11:00:20 +0300
392,26.5994991630862,2016-04-20 11:30:00 +0300,43,2016-04-20 11:00:20 +0300,2016-04-20 11:00:20 +0300
393,10.9337294866028,2016-04-20 11:45:00 +0300,43,2016-04-20 11:00:20 +0300,2016-04-20 11:00:20 +0300
394,16.6134902259231,2016-04-20 12:00:00 +0300,43,2016-04-20 11:00:20 +0300,2016-04-20 11:00:20 +0300
395,47.1640478925415,2016-04-20 12:15:00 +0300,43,2016-04-20 11:00:20 +0300,2016-04-20 11:00:20 +0300
396,48.4920332423483,2016-04-20 12:30:00 +0300,43,2016-04-20 11:00:20 +0300,2016-04-20 11:00:20 +0300
397,36.3442100179397,2016-04-20 12:45:00 +0300,43,2016-04-20 11:00:20 +0300,2016-04-20 11:00:20 +0300
398,29.0632872020845,2016-04-20 13:00:00 +0300,43,2016-04-20 11:00:20 +0300,2016-04-20 11:00:20 +0300
399,46.1503794750662,2016-04-20 13:15:00 +0300,43,2016-04-20 11:00:20 +0300,2016-04-20 11:00:20 +0300
400,32.5900368861083,2016-04-20 13:30:00 +0300,43,2016-04-20 11:00:20 +0300,2016-04-20 11:00:20 +0300
231,46.919680912873,2016-03-22 14:15:00 +0200,25,2016-03-22 14:14:54 +0200,2016-03-22 14:14:54 +0200
232,21.474011109315,2016-03-22 14:30:00 +0200,25,2016-03-22 14:14:54 +0200,2016-03-22 14:14:54 +0200
233,26.3581734006221,2016-03-22 14:45:00 +0200,25,2016-03-22 14:14:54 +0200,2016-03-22 14:14:54 +0200
234,19.395065065549,2016-03-22 15:00:00 +0200,25,2016-03-22 14:14:54 +0200,2016-03-22 14:14:54 +0200
235,39.9556480168793,2016-03-22 15:15:00 +0200,25,2016-03-22 14:14:54 +0200,2016-03-22 14:14:54 +0200
236,8.94831357402594,2016-03-22 15:30:00 +0200,25,2016-03-22 14:14:54 +0200,2016-03-22 14:14:54 +0200
237,28.5928064663824,2016-03-22 15:45:00 +0200,25,2016-03-22 14:14:54 +0200,2016-03-22 14:14:54 +0200
238,18.6867113601254,2016-03-22 16:00:00 +0200,25,2016-03-22 14:14:54 +0200,2016-03-22 14:14:54 +0200
239,19.7821129419717,2016-03-22 16:15:00 +0200,25,2016-03-22 14:14:54 +0200,2016-03-22 14:14:54 +0200
240,6.10992279239434,2016-03-22 16:30:00 +0200,25,2016-03-22 14:14:54 +0200,2016-03-22 14:14:54 +0200
241,31.4627524971449,2016-04-18 15:30:00 +0300,28,2016-04-18 15:18:37 +0300,2016-04-18 15:18:37 +0300
242,17.1238786339043,2016-04-18 15:45:00 +0300,28,2016-04-18 15:18:37 +0300,2016-04-18 15:18:37 +0300
243,40.5014467197901,2016-04-18 16:00:00 +0300,28,2016-04-18 15:18:37 +0300,2016-04-18 15:18:37 +0300
244,20.4899324232066,2016-04-18 16:15:00 +0300,28,2016-04-18 15:18:37 +0300,2016-04-18 15:18:37 +0300
245,29.4687448830761,2016-04-18 16:30:00 +0300,28,2016-04-18 15:18:37 +0300,2016-04-18 15:18:37 +0300
246,23.4055758320146,2016-04-18 16:45:00 +0300,28,2016-04-18 15:18:37 +0300,2016-04-18 15:18:37 +0300
247,10.0155165998468,2016-04-18 17:00:00 +0300,28,2016-04-18 15:18:37 +0300,2016-04-18 15:18:37 +0300
248,37.8956862510948,2016-04-18 17:15:00 +0300,28,2016-04-18 15:18:37 +0300,2016-04-18 15:18:37 +0300
249,43.7259337626043,2016-04-18 17:30:00 +0300,28,2016-04-18 15:18:37 +0300,2016-04-18 15:18:37 +0300
250,20.4273951336703,2016-04-18 17:45:00 +0300,28,2016-04-18 15:18:37 +0300,2016-04-18 15:18:37 +0300
251,48.6787783818525,2016-04-18 15:45:00 +0300,29,2016-04-18 15:30:59 +0300,2016-04-18 15:30:59 +0300
252,25.0614464788668,2016-04-18 16:00:00 +0300,29,2016-04-18 15:30:59 +0300,2016-04-18 15:30:59 +0300
253,19.5955531796473,2016-04-18 16:15:00 +0300,29,2016-04-18 15:30:59 +0300,2016-04-18 15:30:59 +0300
254,31.2554564967466,2016-04-18 16:30:00 +0300,29,2016-04-18 15:30:59 +0300,2016-04-18 15:30:59 +0300
255,45.4592494016696,2016-04-18 16:45:00 +0300,29,2016-04-18 15:30:59 +0300,2016-04-18 15:30:59 +0300
256,43.4445126403769,2016-04-18 17:00:00 +0300,29,2016-04-18 15:30:59 +0300,2016-04-18 15:30:59 +0300
257,32.3063362611747,2016-04-18 17:15:00 +0300,29,2016-04-18 15:30:59 +0300,2016-04-18 15:30:59 +0300
258,33.876097368261,2016-04-18 17:30:00 +0300,29,2016-04-18 15:30:59 +0300,2016-04-18 15:30:59 +0300
259,30.8122394641528,2016-04-18 17:45:00 +0300,29,2016-04-18 15:30:59 +0300,2016-04-18 15:30:59 +0300
260,49.6681818659261,2016-04-18 18:00:00 +0300,29,2016-04-18 15:30:59 +0300,2016-04-18 15:30:59 +0300
401,26.9938056659221,2016-04-20 11:15:00 +0300,44,2016-04-20 11:00:51 +0300,2016-04-20 11:00:51 +0300
402,22.2469805836247,2016-04-20 11:30:00 +0300,44,2016-04-20 11:00:51 +0300,2016-04-20 11:00:51 +0300
403,29.2282756441543,2016-04-20 11:45:00 +0300,44,2016-04-20 11:00:51 +0300,2016-04-20 11:00:51 +0300
404,25.2916401678753,2016-04-20 12:00:00 +0300,44,2016-04-20 11:00:51 +0300,2016-04-20 11:00:51 +0300
405,44.5299760032689,2016-04-20 12:15:00 +0300,44,2016-04-20 11:00:51 +0300,2016-04-20 11:00:51 +0300
406,23.6657942569291,2016-04-20 12:30:00 +0300,44,2016-04-20 11:00:51 +0300,2016-04-20 11:00:51 +0300
407,35.5403256573208,2016-04-20 12:45:00 +0300,44,2016-04-20 11:00:51 +0300,2016-04-20 11:00:51 +0300
408,12.7602483532147,2016-04-20 13:00:00 +0300,44,2016-04-20 11:00:51 +0300,2016-04-20 11:00:51 +0300
409,17.2204630528868,2016-04-20 13:15:00 +0300,44,2016-04-20 11:00:51 +0300,2016-04-20 11:00:51 +0300
410,36.9528351411453,2016-04-20 13:30:00 +0300,44,2016-04-20 11:00:51 +0300,2016-04-20 11:00:51 +0300
431,20.0638409717818,2016-04-20 12:45:00 +0300,47,2016-04-20 12:37:17 +0300,2016-04-20 12:37:17 +0300
432,31.1207055352956,2016-04-20 13:00:00 +0300,47,2016-04-20 12:37:17 +0300,2016-04-20 12:37:17 +0300
433,15.0813499109343,2016-04-20 13:15:00 +0300,47,2016-04-20 12:37:17 +0300,2016-04-20 12:37:17 +0300
434,14.2755871904425,2016-04-20 13:30:00 +0300,47,2016-04-20 12:37:17 +0300,2016-04-20 12:37:17 +0300
435,48.8735940007532,2016-04-20 13:45:00 +0300,47,2016-04-20 12:37:17 +0300,2016-04-20 12:37:17 +0300
436,28.9582985120175,2016-04-20 14:00:00 +0300,47,2016-04-20 12:37:17 +0300,2016-04-20 12:37:17 +0300
437,17.4395502448032,2016-04-20 14:15:00 +0300,47,2016-04-20 12:37:17 +0300,2016-04-20 12:37:17 +0300
438,21.8638356059302,2016-04-20 14:30:00 +0300,47,2016-04-20 12:37:17 +0300,2016-04-20 12:37:17 +0300
439,18.2556458208547,2016-04-20 14:45:00 +0300,47,2016-04-20 12:37:17 +0300,2016-04-20 12:37:17 +0300
440,5.68421612816276,2016-04-20 15:00:00 +0300,47,2016-04-20 12:37:17 +0300,2016-04-20 12:37:17 +0300
451,27.1325654067335,2016-04-20 18:15:00 +0300,49,2016-04-20 18:00:45 +0300,2016-04-20 18:00:45 +0300
452,35.766569189083,2016-04-20 18:30:00 +0300,49,2016-04-20 18:00:45 +0300,2016-04-20 18:00:45 +0300
453,25.4150910833447,2016-04-20 18:45:00 +0300,49,2016-04-20 18:00:45 +0300,2016-04-20 18:00:45 +0300
361,31.3448130040197,2016-04-19 10:30:00 +0300,40,2016-04-19 10:26:17 +0300,2016-04-19 10:26:17 +0300
362,30.9378365471425,2016-04-19 10:45:00 +0300,40,2016-04-19 10:26:17 +0300,2016-04-19 10:26:17 +0300
363,12.5010890424253,2016-04-19 11:00:00 +0300,40,2016-04-19 10:26:17 +0300,2016-04-19 10:26:17 +0300
364,32.7342755186538,2016-04-19 11:15:00 +0300,40,2016-04-19 10:26:17 +0300,2016-04-19 10:26:17 +0300
365,43.8757095018585,2016-04-19 11:30:00 +0300,40,2016-04-19 10:26:17 +0300,2016-04-19 10:26:17 +0300
366,24.0406610499664,2016-04-19 11:45:00 +0300,40,2016-04-19 10:26:17 +0300,2016-04-19 10:26:17 +0300
367,14.8227418780251,2016-04-19 12:00:00 +0300,40,2016-04-19 10:26:17 +0300,2016-04-19 10:26:17 +0300
368,29.0739470650841,2016-04-19 12:15:00 +0300,40,2016-04-19 10:26:17 +0300,2016-04-19 10:26:17 +0300
369,41.9730505680266,2016-04-19 12:30:00 +0300,40,2016-04-19 10:26:17 +0300,2016-04-19 10:26:17 +0300
370,26.3932558583485,2016-04-19 12:45:00 +0300,40,2016-04-19 10:26:17 +0300,2016-04-19 10:26:17 +0300
381,32.1499765098109,2016-04-19 17:30:00 +0300,42,2016-04-19 17:19:52 +0300,2016-04-19 17:19:52 +0300
382,20.1860444308288,2016-04-19 17:45:00 +0300,42,2016-04-19 17:19:52 +0300,2016-04-19 17:19:52 +0300
383,33.1405474154153,2016-04-19 18:00:00 +0300,42,2016-04-19 17:19:52 +0300,2016-04-19 17:19:52 +0300
384,9.60454744244324,2016-04-19 18:15:00 +0300,42,2016-04-19 17:19:52 +0300,2016-04-19 17:19:52 +0300
385,22.8311811776169,2016-04-19 18:30:00 +0300,42,2016-04-19 17:19:52 +0300,2016-04-19 17:19:52 +0300
386,14.7067835056271,2016-04-19 18:45:00 +0300,42,2016-04-19 17:19:52 +0300,2016-04-19 17:19:52 +0300
387,37.923733198172,2016-04-19 19:00:00 +0300,42,2016-04-19 17:19:52 +0300,2016-04-19 17:19:52 +0300
388,5.6214639420044,2016-04-19 19:15:00 +0300,42,2016-04-19 17:19:52 +0300,2016-04-19 17:19:52 +0300
389,9.70734002660268,2016-04-19 19:30:00 +0300,42,2016-04-19 17:19:52 +0300,2016-04-19 17:19:52 +0300
390,8.70810700282114,2016-04-19 19:45:00 +0300,42,2016-04-19 17:19:52 +0300,2016-04-19 17:19:52 +0300
411,23.3400288097491,2016-04-20 11:15:00 +0300,45,2016-04-20 11:07:26 +0300,2016-04-20 11:07:26 +0300
412,18.637147443535,2016-04-20 11:30:00 +0300,45,2016-04-20 11:07:26 +0300,2016-04-20 11:07:26 +0300
413,30.0143011524245,2016-04-20 11:45:00 +0300,45,2016-04-20 11:07:26 +0300,2016-04-20 11:07:26 +0300
414,30.1270191770111,2016-04-20 12:00:00 +0300,45,2016-04-20 11:07:26 +0300,2016-04-20 11:07:26 +0300
415,29.089921866081,2016-04-20 12:15:00 +0300,45,2016-04-20 11:07:26 +0300,2016-04-20 11:07:26 +0300
416,44.0847262054458,2016-04-20 12:30:00 +0300,45,2016-04-20 11:07:26 +0300,2016-04-20 11:07:26 +0300
417,14.6369644982148,2016-04-20 12:45:00 +0300,45,2016-04-20 11:07:26 +0300,2016-04-20 11:07:26 +0300
418,8.6037360739541,2016-04-20 13:00:00 +0300,45,2016-04-20 11:07:26 +0300,2016-04-20 11:07:26 +0300
419,20.9190938140182,2016-04-20 13:15:00 +0300,45,2016-04-20 11:07:26 +0300,2016-04-20 11:07:26 +0300
420,20.7672430031027,2016-04-20 13:30:00 +0300,45,2016-04-20 11:07:26 +0300,2016-04-20 11:07:26 +0300
421,49.7541160304571,2016-04-20 12:15:00 +0300,46,2016-04-20 12:06:31 +0300,2016-04-20 12:06:31 +0300
422,20.3490494054631,2016-04-20 12:30:00 +0300,46,2016-04-20 12:06:31 +0300,2016-04-20 12:06:31 +0300
423,45.8184360848143,2016-04-20 12:45:00 +0300,46,2016-04-20 12:06:31 +0300,2016-04-20 12:06:31 +0300
424,47.2910003706516,2016-04-20 13:00:00 +0300,46,2016-04-20 12:06:31 +0300,2016-04-20 12:06:31 +0300
425,6.53728405888504,2016-04-20 13:15:00 +0300,46,2016-04-20 12:06:31 +0300,2016-04-20 12:06:31 +0300
426,39.0543442269062,2016-04-20 13:30:00 +0300,46,2016-04-20 12:06:31 +0300,2016-04-20 12:06:31 +0300
427,19.7646954236986,2016-04-20 13:45:00 +0300,46,2016-04-20 12:06:31 +0300,2016-04-20 12:06:31 +0300
428,28.427216822856,2016-04-20 14:00:00 +0300,46,2016-04-20 12:06:31 +0300,2016-04-20 12:06:31 +0300
